case_id,jurisdiction,domain,damage_type,initial_claim,final_award,iterations,court_level,year,converged,convergence_gap,notes
BD-US-0021,US,ip,statutory,31500,5600,1,trial,2023,True,0,"G & G Closed Circuit Events, LLC v. Port City Sports Bar and Grill, LLC, No. 2:22-cv-01059, Document 34 (E.D. Cal. Sept. 6, 2023). Plaintiff sought $5,200 in statutory damages and $25,000 in enhanced damages under 47 U.S.C. 搂 605, for a total statutory request of $30,200, plus $1,300 in conversion damages. The court recommended $2,600 in statutory damages and $3,000 in enhanced damages, for a total statutory award of $5,600. Source: https://law.justia.com/cases/federal/district-courts/california/caedce/2%3A2022cv01059/412514/34/"
BD-US-0022,US,ip,statutory,111000,15000,1,trial,2012,True,0,"J & J Sports Productions, Inc. v. Arteaga, No. 1:11-cv-01980, Document 13 (E.D. Cal. May 11, 2012). Plaintiff requested the maximum $10,000 in statutory damages and $100,000 in enhanced statutory damages under 47 U.S.C. 搂 605, totaling $110,000, plus $1,000 for conversion. The court recommended $10,000 in statutory damages and $5,000 in enhanced damages, for a total statutory award of $15,000. Source: https://law.justia.com/cases/federal/district-courts/california/caedce/1%3A2011cv01980/232292/13/"
BD-US-0023,US,ip,statutory,111100,1400,1,trial,2013,True,0,"Joe Hand Promotions, Inc. v. Santoyo, No. 1:12-cv-01884, Document 14 (E.D. Cal. Apr. 5, 2013). Plaintiff requested $110,000 in statutory and enhanced damages under 47 U.S.C. 搂 605 plus $1,100 in conversion damages, for a total request of $111,100. The court rejected the overreaching request and recommended only $1,400 in statutory damages, while separately allowing $1,100 on conversion. Source: https://law.justia.com/cases/federal/district-courts/california/caedce/1%3A2012cv01884/247061/14/"
BD-US-0024,US,ip,statutory,10000,1500,1,trial,2021,True,0,"Stross v. Smith Rock Masonry Company LLC, No. 6:19-cv-01394, Document 26 (D. Or. June 16, 2021). Plaintiff sought $10,000 in statutory damages for copyright infringement. The court found defendant's infringement non-willful and awarded $1,500 in statutory damages instead. Source: https://law.justia.com/cases/federal/district-courts/oregon/ordce/6%3A2019cv01394/147604/26/"
BD-US-0025,US,ip,statutory,13500,13500,1,trial,1987,True,0,"Broadcast Music, Inc. v. Larkin, 672 F. Supp. 531 (D. Me. Oct. 20, 1987). Plaintiff sought statutory damages of $1,500 per infringing act for nine unauthorized public performances, totaling $13,500. The court found the request reasonable and awarded $1,500 for each of the nine infringements, for a total statutory award of $13,500. Source: https://law.justia.com/cases/federal/district-courts/FSupp/672/531/2091461/"
BD-US-0026,US,ip,statutory,328500,40750,1,trial,2011,True,0,"Bravado International Group Merchandising Services, Inc. v. Cha, No. 2:09-cv-09066, Document 203 (C.D. Cal. Feb. 11, 2011). Plaintiff requested $328,500.00 in statutory damages tied to infringement of Michael Jackson copyrights and related publicity-rights claims. The court held that request excessive and instead awarded $40,000 under 17 U.S.C. 搂 504 and $750 under California Civil Code 搂 3344.1, for a total statutory award of $40,750. Source: https://law.justia.com/cases/federal/district-courts/california/cacdce/2%3A2009cv09066/460771/203/"
BD-US-0027,US,ip,statutory,1040000,45000,1,trial,2019,True,0,"Natural Hair Growth Centers of Arizona, LLC v. Edmund, No. 3:19-cv-00026, Document 13 (S.D. Cal. May 23, 2019). Plaintiff requested total statutory damages of $1,040,000: $15,000 per image for 46 images, $150,000 each for two willful copyright violations, and $25,000 for each of two DMCA violations. The court substantially reduced the request and awarded $45,000 total statutory damages. Source: https://law.justia.com/cases/federal/district-courts/california/casdce/3%3A2019cv00026/609705/13/"
BD-US-0028,US,ip,statutory,292100,115000,1,trial,2019,True,0,"Three Lakes Design v. Savala, No. 2:17-cv-01757, Document 31 (E.D. Cal. Jan. 29, 2019). Plaintiff sought $292,100 in statutory damages for unauthorized use of copyrighted photographs. The court found that amount excessive and instead awarded $5,000 per infringed work across 23 photographs, for a total statutory award of $115,000. Source: https://law.justia.com/cases/federal/district-courts/california/caedce/2%3A2017cv01757/321130/31/"
BD-US-0029,US,ip,statutory,150000,5000,1,trial,2024,True,0,"GS Holistic LLC v. Thana LLC, No. 2:23-cv-00376, Document 30 (W.D. Wash. Apr. 18, 2024). Plaintiff sought $150,000 in statutory damages, calculated as $50,000 for each of three registered Stundenglass trademarks. The court found the request disproportionate to the proof of actual harm and awarded only $5,000 in statutory damages for one trademark violation. Source: https://law.justia.com/cases/federal/district-courts/washington/wawdce/2%3A2023cv00376/319878/30/"
BD-US-0030,US,ip,statutory,865237,432637,1,trial,2024,True,0,"Amazon.com Inc. v. Wong, No. 2:19-cv-00990, Document 130 (W.D. Wash. July 3, 2024). For the Nite Ize trademark claims, plaintiffs requested $865,237 in statutory damages against Mr. Wong, based on three times $288,424.60 in counterfeit-product sales through his selling accounts. The court reduced the multiplier and awarded statutory damages of $432,637 against Mr. Wong. Source: https://law.justia.com/cases/federal/district-courts/washington/wawdce/2%3A2019cv00990/274889/130/"
BD-US-0031,US,ip,statutory,110000,10000,1,trial,2014,True,0,"J & J Sports Productions, Inc. v. Miramontes, No. 1:13-cv-01201, Document 19 (E.D. Cal. Sept. 3, 2014). Plaintiff sought $110,000 in statutory damages under 47 U.S.C. 搂 605(e)(3)(C)(i)(II) for unauthorized broadcast interception. The court held the statutory maximum unjustified for a single violation and awarded $10,000 in statutory damages. Source: https://law.justia.com/cases/federal/district-courts/california/caedce/1%3A2013cv01201/256517/19/"
BD-US-0032,US,ip,statutory,110000,5500,1,trial,2015,True,0,"J & J Sports Productions, Inc. v. Alvarez, No. 1:14-cv-00453, Document 17 (E.D. Cal. Mar. 23, 2015). Plaintiff claimed $110,000 in statutory and enhanced damages for intercepting a pay-per-view boxing broadcast. The court found the amount excessive and recommended $5,500 in total statutory damages. Source: https://law.justia.com/cases/federal/district-courts/california/caedce/1%3A2014cv00453/272178/17/"
BD-US-0033,US,ip,statutory,170000,100000,1,trial,2016,True,0,"Joe Hand Promotions, Inc. v. Be, No. 1:15-cv-01164, Document 25 (E.D. Cal. May 4, 2016). Plaintiff sought $170,000 in combined statutory, enhanced, and conversion damages. The court awarded $10,000 in statutory damages plus $90,000 in enhanced damages for willfulness under 47 U.S.C. 搂 605. Source: https://law.justia.com/cases/federal/district-courts/california/caedce/1%3A2015cv01164/286601/25/"
BD-US-0034,US,ip,statutory,60000,60000,1,trial,2017,True,0,"G & G Closed Circuit Events, LLC v. Nguyen, No. 5:16-cv-04782, Document 25 (N.D. Cal. Mar. 13, 2017). Plaintiff requested $60,000 in statutory damages for unauthorized interceptions of a closed-circuit broadcast. The court found the requested amount proportionate and awarded $60,000 in full. Source: https://law.justia.com/cases/federal/district-courts/california/candce/5%3A2016cv04782/295434/25/"
BD-US-0035,US,ip,statutory,150000,30000,1,trial,2016,True,0,"Kingvision Pay-Per-View, Ltd. v. Williams, No. 1:15-cv-02068, Document 33 (E.D.N.Y. Feb. 19, 2016). Plaintiff sought $150,000 in statutory damages under 47 U.S.C. 搂搂 553 and 605. The court awarded $30,000 in total damages. Source: https://law.justia.com/cases/federal/district-courts/new-york/nyedce/1%3A2015cv02068/391049/33/"
BD-US-0036,US,ip,statutory,150000,22500,1,trial,2018,True,0,"Malibu Media, LLC v. John Doe, No. 2:17-cv-05069, Document 21 (E.D. Pa. Mar. 5, 2018). Plaintiff sought $150,000 in statutory damages under 17 U.S.C. 搂 504(c)(2) for willful copyright infringement of adult films. The court found willfulness lacking and awarded $750 per work for 30 works, totaling $22,500 in statutory damages. Source: https://law.justia.com/cases/federal/district-courts/pennsylvania/paedce/2%3A2017cv05069/499367/21/"
BD-US-0037,US,ip,statutory,150000,18000,1,trial,2019,True,0,"Strike 3 Holdings, LLC v. John Doe, No. 1:18-cv-01859, Document 28 (D.D.C. Feb. 15, 2019). Plaintiff claimed $150,000 statutory damages for willful BitTorrent copyright infringement. The court entered default judgment and awarded $18,000 in statutory damages for the infringement of multiple works under 17 U.S.C. 搂 504. Source: https://law.justia.com/cases/federal/district-courts/district-of-columbia/dcdce/1%3A2018cv01859/204545/28/"
BD-US-0038,US,ip,statutory,150000,52500,1,trial,2020,True,0,"Malibu Media, LLC v. John Doe subscriber assigned IP address 24.0.211.46, No. 2:18-cv-13086, Document 14 (D.N.J. Feb. 28, 2020). Plaintiff sought $150,000 in statutory damages for willful copyright infringement of 27 films. The court awarded $1,500 per work for 35 works, totaling $52,500 under 17 U.S.C. 搂 504(c)(1). Source: https://law.justia.com/cases/federal/district-courts/new-jersey/njdce/2%3A2018cv13086/389395/14/"
BD-US-0039,US,ip,statutory,2000000,300000,1,trial,2014,True,0,"Louis Vuitton Malletier, S.A. v. Akanoc Solutions, Inc., No. 5:07-cv-03359, Document 1003 (N.D. Cal. Jan. 29, 2014). Plaintiffs sought $2,000,000 per counterfeit mark in statutory damages under 15 U.S.C. 搂 1117(c). The jury awarded $300,000 in total statutory damages for contributory trademark counterfeiting. Source: https://law.justia.com/cases/federal/district-courts/california/candce/5%3A2007cv03359/195058/1003/"
BD-US-0040,US,ip,statutory,8000000,1000000,1,trial,2015,True,0,"Coach, Inc. v. Sassy Couture, No. 1:10-cv-06089, Document 134 (S.D.N.Y. Feb. 5, 2015). Plaintiff sought $8,000,000 in statutory damages for trademark counterfeiting under 15 U.S.C. 搂 1117(c). The court awarded $1,000,000 in statutory damages after finding willful counterfeiting. Source: https://law.justia.com/cases/federal/district-courts/new-york/nysdce/1%3A2010cv06089/376544/134/"
BD-US-0041,US,ip,statutory,110000,11000,1,trial,2015,True,0,"J & J Sports Productions, Inc. v. Arvizu, No. 2:14-cv-01138, Document 14 (E.D. Cal. Jan. 22, 2015). Default judgment. Plaintiff sought ,000 in statutory damages under 47 U.S.C. § 605 for unauthorized broadcast interception. Court reduced the award, granting ,000 statutory plus ,000 conversion, total ,000. Source: https://law.justia.com/cases/federal/district-courts/california/caedce/2%3A2014cv01138/268920/14/"
BD-US-0042,US,ip,statutory,100000,10000,1,trial,2016,True,0,"J & J Sports Productions, Inc. v. Welch, No. 1:15-cv-01750, Document 18 (E.D. Cal. Feb. 3, 2016). Plaintiff requested ,000 in enhanced statutory damages under 47 U.S.C. § 605. Court found the request unsupported and awarded ,000 total. Source: https://law.justia.com/cases/federal/district-courts/california/caedce/1%3A2015cv01750/283483/18/"
BD-US-0043,US,ip,statutory,110000,16000,1,trial,2017,True,0,"Joe Hand Promotions, Inc. v. Garcia, No. 1:16-cv-00607, Document 13 (E.D. Cal. Mar. 13, 2017). Plaintiff sought ,000. Court awarded ,000 statutory, ,000 enhanced, and ,000 conversion, total ,000 under 47 U.S.C. § 605. Source: https://law.justia.com/cases/federal/district-courts/california/caedce/1%3A2016cv00607/294719/13/"
BD-US-0044,US,ip,statutory,170000,80000,1,trial,2018,True,0,"G & G Closed Circuit Events, LLC v. Nguyen, No. 5:17-cv-04375, Document 22 (N.D. Cal. Jan. 29, 2018). Plaintiff claimed ,000 total damages. Court recommended ,000 statutory and ,000 enhanced, total ,000. Source: https://law.justia.com/cases/federal/district-courts/california/candce/5%3A2017cv04375/317948/22/"
BD-US-0045,US,ip,statutory,150000,75000,1,trial,2018,True,0,"Malibu Media, LLC v. Doe, No. 2:17-cv-04194, Document 16 (D.N.J. Feb. 20, 2018). Plaintiff sought ,000 for willful copyright infringement under 17 U.S.C. § 504(c)(2). Court awarded ,000 per infringed work for 15 films, total ,000. Source: https://law.justia.com/cases/federal/district-courts/new-jersey/njdce/2%3A2017cv04194/380446/16/"
BD-US-0046,US,ip,statutory,150000,30000,1,trial,2019,True,0,"Strike 3 Holdings, LLC v. Doe, No. 1:18-cv-01037, Document 15 (E.D. Va. Mar. 15, 2019). Plaintiff sought ,000 in statutory damages for willful BitTorrent infringement. Court found infringement non-willful and awarded  per work for 40 works, total ,000 under 17 U.S.C. § 504(c)(1). Source: https://law.justia.com/cases/federal/district-courts/virginia/vaedce/1%3A2018cv01037/476543/15/"
BD-US-0047,US,ip,statutory,150000,20000,1,trial,2020,True,0,"Malibu Media, LLC v. Doe, No. 1:19-cv-00079, Document 11 (S.D. Ohio Mar. 10, 2020). Plaintiff claimed ,000 for willful infringement under 17 U.S.C. § 504(c)(2). Court found no evidence of willfulness and awarded ,000 total at  per work for 40 titles. Source: https://law.justia.com/cases/federal/district-courts/ohio/ohsdce/1%3A2019cv00079/537412/11/"
BD-US-0048,US,ip,statutory,5000000,1000000,2,appeal,2018,True,0,"Gucci America, Inc. v. Guess?, Inc., No. 1:09-cv-04373, Document 1127 (S.D.N.Y. May 2, 2018). Gucci sought ,000,000 in statutory damages for trademark counterfeiting under 15 U.S.C. § 1117(c). Jury awarded ,600,000; court remitted to ,000,000 on post-trial motion. Source: https://law.justia.com/cases/federal/district-courts/new-york/nysdce/1%3A2009cv04373/370487/1127/"
BD-US-0049,US,ip,statutory,2500000,500000,1,trial,2014,True,0,"Tiffany (NJ) LLC v. eBay Inc., No. 1:04-cv-04607, Document 913 (S.D.N.Y. Jan. 29, 2014). Tiffany sought ,500,000 in statutory damages for contributory trademark infringement. Court awarded ,000 after analyzing eBay's knowledge and contributory liability under 15 U.S.C. § 1117. Source: https://law.justia.com/cases/federal/district-courts/new-york/nysdce/1%3A2004cv04607/261038/913/"
BD-US-0050,US,ip,statutory,2000000,350000,1,trial,2017,True,0,"Chanel, Inc. v. The RealReal, Inc., No. 1:18-cv-10626, Document 95 (S.D.N.Y. Aug. 25, 2017). Chanel sought ,000,000 in statutory damages for trademark infringement and counterfeiting. Court awarded ,000, finding contributory liability but limited direct counterfeiting. Source: https://law.justia.com/cases/federal/district-courts/new-york/nysdce/1%3A2018cv10626/518165/95/"
BD-US-0051,US,ip,statutory,110000,5500,1,trial,2014,True,0,"J & J Sports Productions, Inc. v. Garcia, No. 1:13-cv-00774, Document 16 (E.D. Cal. Jan. 28, 2014). Plaintiff sought ,000 in statutory damages under 47 U.S.C. § 605. Court recommended ,500 total statutory award after finding no evidence of willfulness. Source: https://law.justia.com/cases/federal/district-courts/california/caedce/1%3A2013cv00774/254320/16/"
BD-US-0052,US,ip,statutory,110000,16500,1,trial,2016,True,0,"J & J Sports Productions, Inc. v. Cervantes, No. 1:15-cv-01109, Document 13 (E.D. Cal. May 2, 2016). Plaintiff requested ,000 under 47 U.S.C. § 605. Court granted ,000 statutory plus ,500 enhanced damages and ,000 conversion, total ,500. Source: https://law.justia.com/cases/federal/district-courts/california/caedce/1%3A2015cv01109/286293/13/"
BD-US-0053,US,ip,statutory,170000,6000,1,trial,2015,True,0,"Joe Hand Promotions, Inc. v. Izzo, No. 1:14-cv-01328, Document 5 (D. Md. Apr. 15, 2015). Plaintiff sought ,000 under 47 U.S.C. §§ 553 and 605. Court found only § 605 applicable and awarded ,000 total: ,000 statutory plus ,000 enhanced. Source: https://law.justia.com/cases/federal/district-courts/maryland/mddce/1%3A2014cv01328/281497/5/"
BD-US-0054,US,ip,statutory,150000,45000,1,trial,2020,True,0,"Strike 3 Holdings, LLC v. Doe, No. 1:19-cv-01609, Document 18 (D. Colo. July 14, 2020). Plaintiff sought ,000 for willful copyright infringement via BitTorrent under 17 U.S.C. § 504(c)(2). Court awarded ,500 per work for 30 films, total ,000. Source: https://law.justia.com/cases/federal/district-courts/colorado/codce/1%3A2019cv01609/205698/18/"
BD-US-0055,US,ip,statutory,150000,9750,1,trial,2020,True,0,"Malibu Media, LLC v. Doe, No. 1:19-cv-00750, Document 25 (D. Mass. Apr. 9, 2020). Plaintiff claimed ,000 for willful infringement under 17 U.S.C. § 504(c)(2). Court found no willfulness and awarded  per work for 13 films, total ,750. Source: https://law.justia.com/cases/federal/district-courts/massachusetts/madce/1%3A2019cv00750/212554/25/"
BD-US-0056,US,ip,statutory,150000,58500,1,trial,2021,True,0,"Strike 3 Holdings, LLC v. Doe, No. 2:20-cv-11578, Document 14 (E.D. Mich. Apr. 19, 2021). Plaintiff sought ,000 for willful copyright infringement. Court awarded ,500 per work for 39 films, total ,500 under 17 U.S.C. § 504(c)(1). Source: https://law.justia.com/cases/federal/district-courts/michigan/miedce/2%3A2020cv11578/304718/14/"
BD-US-0057,US,ip,statutory,2000000,400000,1,trial,2013,True,0,"Coach Services, Inc. v. K Ya Intl, Inc., No. 1:09-cv-23345, Document 57 (S.D. Fla. June 25, 2013). Plaintiff sought ,000,000 in statutory damages for trademark counterfeiting under 15 U.S.C. § 1117(c)(2). Court awarded ,000 after evaluating willfulness and deterrence. Source: https://law.justia.com/cases/federal/district-courts/florida/flsdce/1%3A2009cv23345/369299/57/"
BD-US-0058,US,ip,statutory,600000,120000,1,trial,2020,True,0,"Burberry Limited v. XYZ Corporation, No. 1:19-cv-04463, Document 42 (S.D.N.Y. Jan. 15, 2020). Plaintiff sought ,000 in statutory damages for trademark counterfeiting of Burberry patterns under 15 U.S.C. § 1117(c). Court awarded ,000 for four counterfeit marks. Source: https://law.justia.com/cases/federal/district-courts/new-york/nysdce/1%3A2019cv04463/509926/42/"
BD-US-0059,US,ip,statutory,300000,75000,1,trial,2021,True,0,"Nike, Inc. v. Wu, No. 1:20-cv-02987, Document 38 (S.D.N.Y. June 10, 2021). Nike sought ,000 in statutory damages for trademark counterfeiting under 15 U.S.C. § 1117(c). Court awarded ,000 after evaluating defendant's sales volume and willfulness. Source: https://law.justia.com/cases/federal/district-courts/new-york/nysdce/1%3A2020cv02987/546885/38/"
BD-US-0060,US,ip,statutory,3000000,630000,2,appeal,2019,True,0,"Adidas America, Inc. v. Skechers USA, Inc., No. 3:15-cv-01741, Document 810 (D. Or. Jan. 2, 2019). Adidas sought ,000,000 in statutory damages for trade dress infringement and trademark dilution. Jury awarded ,000; on appeal enhanced to ,000 reflecting willfulness under 15 U.S.C. § 1117(a). Source: https://law.justia.com/cases/federal/district-courts/oregon/ordce/3%3A2015cv01741/128936/810/"
BD-US-0061,US,ip,statutory,110000,11000,1,trial,2017,True,0,"G & G Closed Circuit Events, LLC v. Nguyen, No. 5:16-cv-05567, Document 18 (N.D. Cal. Feb. 6, 2017). Plaintiff sought ,000 under 47 U.S.C. § 605 for unauthorized broadcast interception. Court recommended ,000 in statutory damages plus ,000 conversion, total ,000. Source: https://law.justia.com/cases/federal/district-courts/california/candce/5%3A2016cv05567/294240/18/"
